Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Calle Recavarren,Calle Gerardo Unger,Centro de Distribución,Punto de Entrega,-12.473192028656703,-77.29259973428213,-12.337208053983366,-76.77264316069589,57:58,37.02,64.45
Calle Los Robles,Av. Guardia Civil Sur,Centro de Distribución,Punto de Entrega,-11.863563900707934,-76.75503451394542,-12.376889616596511,-76.9257553194017,114:51,82.07,136.29
Av. Parque Norte,Calle Los Pinos,Centro de Distribución,Punto de Entrega,-12.04111534069403,-77.05800758972705,-12.263807138902443,-77.18738158274653,96:10,54.14,112.84
Av. Canadá,Calle Las Dalias,Punto de Entrega,Centro de Distribución,-12.481085686669038,-76.82942525786318,-11.91456289777614,-77.06534116048589,87:54,45.75,95.23
Av. Almirante Grau,Calle Hernando de Lavalle,Centro de Distribución,Punto de Entrega,-11.755536341598042,-76.95263889495476,-12.302142228130043,-77.15558385648974,81:58,38.52,77.32
Av. El Ejercito,Calle Junín,Punto de Entrega,Punto de Entrega,-12.076330116572771,-76.89383398962498,-12.224119414273405,-77.13333375448016,94:41,52.34,103.58
Calle Mártir Olaya,Av. Tomás Marsano,Punto de Entrega,Centro de Distribución,-12.04845259998479,-77.22641469970551,-12.239208569487017,-77.10333082051244,83:00,35.99,67.37
Calle Las Magnolias,Calle Berlín,Centro de Distribución,Punto de Entrega,-11.840656688770418,-77.10855922276295,-12.28294185801306,-77.20745722876688,86:27,33.24,62.69
Calle José Santos Chocano,Calle Las Orquídeas,Punto de Entrega,Punto de Entrega,-11.751591372958037,-76.72262147571607,-12.21405792474292,-76.87723235038655,7:01,5.14,12.69
Calle Francia,Calle Santa Inés,Centro de Distribución,Punto de Entrega,-12.289438705752882,-76.88791227675249,-12.178483113480118,-76.81721038672197,8:11,4.75,14.92
Jr. de la Unión,Av. Gregorio Escobedo,Centro de Distribución,Punto de Entrega,-12.073825173826394,-76.98602194918153,-11.86545700287897,-77.04488500990553,36:23,23.25,62.93
Calle San Borja Sur,Av. El Ejercito,Punto de Entrega,Punto de Entrega,-12.057595161190337,-77.22582383249672,-11.933988418803201,-77.15241052739081,63:39,13.58,42.39
Av. Separadora Industrial,Calle Melchor Paz,Centro de Distribución,Punto de Entrega,-12.39616469720206,-76.7400667808027,-12.073387467161563,-76.83375027439341,102:53,57.7,124.74
Calle Pardo de Zela,Av. San Juan,Punto de Entrega,Centro de Distribución,-12.07072276096498,-77.1360689652813,-11.775912955857699,-76.70806766893853,9:37,5.31,14.92
Calle Berlín,Calle Cayetano Heredia,Centro de Distribución,Punto de Entrega,-12.2331097828989,-76.750553431891,-12.202745751138256,-76.73873667540245,92:21,31.9,57.01
Av. Elmer Faucett,Calle Montero Rosas,Centro de Distribución,Punto de Entrega,-12.056282024205531,-77.04748232558156,-12.26362804191403,-76.89083610645747,6:40,3.24,12.04
Av. Universitaria,Av. El Ejercito,Punto de Entrega,Punto de Entrega,-12.039177442180472,-77.10784606845395,-11.831705215074045,-77.23426854390028,73:26,24.89,71.8
Av. Aviación,Calle Las Rosas,Punto de Entrega,Punto de Entrega,-12.102915330866844,-76.79599413779991,-12.140186063836,-76.8154079977717,72:23,43.25,97.84
Av. César Vallejo,Av. Grau,Centro de Distribución,Punto de Entrega,-11.926108551156474,-76.72374080497059,-11.744257684241305,-77.1802861565177,37:08,7.25,27.82
Calle Los Álamos,Calle Francisco Lazo,Centro de Distribución,Punto de Entrega,-12.032218231519545,-76.8385005928144,-12.14560062138248,-76.82939740278803,75:36,59.68,70.22
Calle Ignacio Merino,Calle Batalla de Junín,Punto de Entrega,Punto de Entrega,-11.878666790438507,-77.00835541854102,-11.75852398864654,-77.2898329673412,94:45,60.11,134.7
Av. Los Álamos,Av. Huánuco,Centro de Distribución,Punto de Entrega,-12.074144504607391,-77.00455147731644,-11.764780023288022,-77.06978120255484,104:39,61.88,64.05
Calle Huancavelica,Av. Javier Prado,Centro de Distribución,Punto de Entrega,-12.488901772392468,-76.88523228941082,-12.148990508133702,-77.24330957833241,43:29,8.08,36.98
Av. República de Panamá,Calle Cayetano Heredia,Punto de Entrega,Punto de Entrega,-11.76183501187178,-77.14910325470237,-12.03143886673945,-77.07106925295012,20:56,6.08,20.41
Av. Primavera,Av. Argentina,Punto de Entrega,Centro de Distribución,-11.966664667155202,-76.9159559163339,-11.77383394774227,-77.18484593369855,68:45,26.82,46.94
Av. Universitaria,Av. Raúl Ferrero,Punto de Entrega,Centro de Distribución,-11.831380339732899,-77.02747680731495,-12.078529541511557,-77.17569178288073,71:10,49.55,77.48
Av. Palmeras,Calle Tiziano,Punto de Entrega,Centro de Distribución,-12.260374952853494,-77.24865946865303,-11.717826909887469,-77.15454118544916,25:59,16.97,22.33
Calle El Carmen,Av. Los Insurgentes,Centro de Distribución,Punto de Entrega,-12.192566678115814,-77.03519190063953,-12.075197962667847,-77.21133555754814,98:17,49.61,74.7
Calle Las Lilas,Calle Las Orquídeas,Punto de Entrega,Centro de Distribución,-12.124053010765568,-76.76035547481393,-12.053240528273392,-77.13071376845672,98:15,45.24,102.9
Av. Sáenz Peña,Calle Colón,Punto de Entrega,Centro de Distribución,-11.70198523881584,-77.22703595130852,-12.258891086458428,-77.24427733207254,62:06,27.14,54.48
Av. Sáenz Peña,Av. Guardia Civil,Punto de Entrega,Centro de Distribución,-12.176666534319915,-76.84376170966127,-12.44987827114665,-77.1664474217118,5:02,0.88,7.6
Calle Aljovín,Calle El Carmen,Centro de Distribución,Punto de Entrega,-12.210529849673012,-77.15542137877345,-12.19718852291507,-77.14750496520648,79:42,34.2,57.73
Calle Pérez de Cuéllar,Calle Diego de Almagro,Punto de Entrega,Centro de Distribución,-11.779839223439756,-76.71113232816802,-12.042636010554912,-76.92909524211896,91:25,44.61,111.16
Calle Manuel Tovar,Av. Raúl Ferrero,Punto de Entrega,Punto de Entrega,-12.496459745076931,-76.92657333343135,-12.0299535891282,-77.29652558685567,28:59,13.58,36.18
Av. Sáenz Peña,Calle Manuel Almenara,Punto de Entrega,Punto de Entrega,-11.995386199522812,-76.76532397676954,-12.013905536209975,-77.23248499961952,8:26,5.48,16.8
Av. Naciones Unidas,Av. Santa Rosa,Centro de Distribución,Punto de Entrega,-11.816400865083038,-76.97868442655312,-11.985246908558185,-76.82685506613069,96:57,55.07,141.98
Av. Enrique Meiggs,Av. Parque Norte,Punto de Entrega,Punto de Entrega,-12.309222089864075,-76.877499369093,-12.248665256197347,-76.70533318332528,10:16,6.52,17.98
Calle Las Flores,Av. Pershing,Punto de Entrega,Punto de Entrega,-12.253024966878197,-77.04708368285364,-12.488867342920168,-76.91099270143255,119:18,90.38,151.0
Calle Flora Tristán,Calle Francisco Lazo,Punto de Entrega,Punto de Entrega,-12.093005932141496,-77.20564175937635,-12.481985655029595,-76.90170448538208,106:50,80.51,77.5
Calle Conde de Superunda,Av. Los Quechuas,Punto de Entrega,Punto de Entrega,-12.225039319435595,-76.9227339967908,-12.364156025608464,-76.99998873711597,16:55,11.99,24.13
Av. Alcázar,Av. San Felipe,Punto de Entrega,Centro de Distribución,-11.890291017896,-77.18200311915423,-11.850645748588217,-76.89862495381995,89:56,15.62,54.66
Av. El Polo,Calle Los Cedros,Centro de Distribución,Punto de Entrega,-12.3155138986425,-77.11728150540031,-11.785309449103519,-76.72448355245331,18:04,8.81,20.06
Av. Abancay,Av. Parque Sur,Punto de Entrega,Centro de Distribución,-11.824421174865563,-76.72059174047476,-12.150817987106656,-76.85199147628143,84:45,20.78,42.73
Calle Diego de Almagro,Av. Huánuco,Punto de Entrega,Centro de Distribución,-12.292184012487386,-76.97194115349214,-11.969639491167062,-77.17274634232302,98:27,67.0,76.36
Calle Los Laureles,Av. Los Frutales,Punto de Entrega,Punto de Entrega,-12.37011478949825,-77.16278006889968,-11.956293747821702,-77.2388712104184,29:12,20.49,42.78
Av. Central,Calle Ignacio Merino,Punto de Entrega,Punto de Entrega,-11.976887863342387,-77.10612557199437,-11.82749807256216,-77.20174628395661,117:34,41.03,97.65
Calle Las Camelias,Av. Javier Prado,Punto de Entrega,Centro de Distribución,-11.807100780588684,-76.7542403614295,-11.87128907333788,-76.73945103132205,16:26,3.48,13.19
Calle Mariano Melgar,Av. Velasco Astete,Punto de Entrega,Centro de Distribución,-12.2754044059614,-77.14530672898222,-11.908154589562708,-76.70875986568296,7:02,2.96,11.73
Av. Primavera,Av. Enrique Meiggs,Centro de Distribución,Punto de Entrega,-12.30229567276353,-76.79215125294486,-12.00873567490969,-76.84279200948403,28:15,11.85,21.83
Av. Universitaria,Calle José Balta,Centro de Distribución,Punto de Entrega,-12.375384432873776,-76.96491674859202,-12.193334295002701,-76.94333398302388,29:07,15.78,31.4
Av. Benavides,Av. Malecón Checa,Centro de Distribución,Punto de Entrega,-12.455128701733864,-76.74462820279942,-11.798353242997745,-76.88835296357689,37:30,24.75,50.17
Av. Los Quechuas,Calle Manco Cápac,Centro de Distribución,Punto de Entrega,-12.336832538002945,-76.8117387430355,-12.164059197693595,-76.85954823966365,77:27,27.7,77.44
Av. Primavera,Av. Santo Toribio,Centro de Distribución,Punto de Entrega,-12.237078530057468,-76.89548224305108,-12.187016463699097,-76.94895259579968,34:34,25.93,54.91
Av. César Vallejo,Calle Los Jazmines,Punto de Entrega,Centro de Distribución,-12.322999004251217,-77.22955575317003,-12.137968835564696,-76.73273652121276,88:46,64.65,114.98
Calle Pardo de Zela,Av. Faucett,Punto de Entrega,Centro de Distribución,-11.750726553153678,-76.89176588040192,-11.991721649371074,-76.73092632430588,82:26,15.19,56.04
Calle Francia,Calle Manuel Tovar,Centro de Distribución,Punto de Entrega,-12.355724869226703,-77.27234081048661,-12.396377860862515,-77.29996469269298,32:14,26.59,53.26
Av. 2 de Mayo,Calle Ignacio Merino,Punto de Entrega,Punto de Entrega,-11.909342649072423,-76.7634544651092,-12.099520957551276,-77.16072625769618,65:38,34.05,62.01
Av. San Felipe,Calle Pisco,Centro de Distribución,Punto de Entrega,-12.392137572331341,-76.85142724464552,-12.010732809638796,-76.9375610415099,84:49,47.38,72.05
Av. Guillermo Prescott,Av. El Ejercito,Punto de Entrega,Centro de Distribución,-11.817974011879153,-77.28728305209302,-12.22175519485706,-76.73432334406401,76:19,36.26,79.42
Calle Sucre,Av. San Juan,Punto de Entrega,Punto de Entrega,-12.275181687180325,-76.77396011216621,-12.051383522956558,-76.93369305673889,103:33,34.99,96.03
Av. Angamos,Av. Los Próceres,Centro de Distribución,Punto de Entrega,-12.014151839308633,-77.27098081996539,-12.045515144436651,-76.98545759216522,115:57,35.29,74.09
Av. El Polo,Av. Colonial,Punto de Entrega,Punto de Entrega,-11.881255522628194,-76.94845759303269,-11.812302948139623,-76.98408070565979,39:00,27.34,52.9
Av. Universitaria,Av. Túpac Amaru,Centro de Distribución,Punto de Entrega,-12.324143758598407,-77.03881665461108,-12.431892724984467,-77.11529009731993,42:54,22.99,47.8
Av. Enrique Meiggs,Av. Iquitos,Centro de Distribución,Punto de Entrega,-12.450780900293795,-76.77718805252435,-11.962992198290234,-76.80458861854416,94:15,43.52,69.71
Av. La Paz,Calle Gamarra,Punto de Entrega,Punto de Entrega,-12.485640613024598,-76.83077202656465,-11.998092058455834,-77.27481324414329,24:33,12.03,37.8
Av. Ejército,Calle General Suárez,Centro de Distribución,Punto de Entrega,-12.10475070032655,-76.97038017488032,-12.206423958635144,-77.22763740485242,87:00,48.21,66.95
Calle Francisco Lazo,Calle Alcanfores,Centro de Distribución,Punto de Entrega,-12.142020310704153,-76.75205903325956,-12.297969707129553,-77.10415228891338,13:33,8.89,16.95
Av. Javier Prado,Calle Las Orquídeas,Centro de Distribución,Punto de Entrega,-12.434076590132225,-77.04002312180475,-11.750416762668173,-76.90293797099086,73:29,54.25,78.3
Calle El Carmen,Av. Belén,Punto de Entrega,Punto de Entrega,-11.724804094218385,-77.28447842878609,-11.928706775410856,-77.134567079069,49:24,8.98,29.72
Av. Malecón Checa,Calle Las Lilas,Centro de Distribución,Punto de Entrega,-12.41068635811544,-77.18064254431629,-11.994689287749619,-77.0319449343104,103:50,46.13,55.55
Av. Faucett,Av. 2 de Mayo,Punto de Entrega,Punto de Entrega,-11.85024393627445,-76.77575791591686,-12.412210659373477,-77.10659678728713,16:26,8.91,24.38
Calle Mariano Carranza,Av. Paseo de la República,Centro de Distribución,Punto de Entrega,-11.755347493496393,-77.23334337480928,-11.752778231536842,-77.1529693877899,45:10,11.62,38.86
Av. Angamos,Calle Las Magnolias,Centro de Distribución,Punto de Entrega,-12.280751391756842,-77.21877438297197,-12.43394368666911,-77.20209774417312,104:11,32.8,68.39
Av. Aramburú,Av. Guillermo Prescott,Punto de Entrega,Punto de Entrega,-11.983229596730498,-77.00356761561193,-12.253011042092197,-76.81118485086738,64:14,37.3,44.49
Calle Amazonas,Calle Conde de Superunda,Centro de Distribución,Punto de Entrega,-11.814312933655884,-76.8642625785564,-11.919708225893382,-76.98783506865486,72:02,56.22,104.68
Av. Huánuco,Calle Los Robles,Centro de Distribución,Punto de Entrega,-12.273504701049808,-76.93417989804348,-11.807631508076671,-77.1622495862749,104:24,25.39,62.39
Av. Benavides,Calle Medrano Silva,Centro de Distribución,Punto de Entrega,-11.806934414102148,-77.08642919036447,-12.486332652203956,-76.90551196741936,51:21,12.38,24.2
Calle Los Laureles,Calle Los Álamos,Punto de Entrega,Punto de Entrega,-12.252738004690872,-76.89559166772655,-12.380111645697056,-77.03993850176028,65:51,45.75,88.31
Calle Angamos Oeste,Calle Colón,Centro de Distribución,Punto de Entrega,-12.133319694893904,-77.26119964199735,-12.163075409616068,-77.09386123171957,20:41,5.64,21.63
Calle Libertad,Av. Salaverry,Centro de Distribución,Punto de Entrega,-11.858874479101885,-77.28296601204822,-12.252472655696799,-77.14162262728051,41:30,30.66,80.16
Av. Brasil,Av. Aviación,Centro de Distribución,Punto de Entrega,-11.930877635235014,-77.13860496770424,-12.41853280434347,-77.00160550194876,107:38,32.63,77.19
Av. Abancay,Calle Aljovín,Centro de Distribución,Punto de Entrega,-11.876994995914144,-76.81752378455528,-12.318003660248893,-77.29826378428085,23:30,14.47,41.16
Calle Recavarren,Calle Los Cedros,Centro de Distribución,Punto de Entrega,-12.450809490990782,-76.98655857538883,-11.757898993881813,-77.20042872344408,38:39,30.24,40.62
Calle Loreto,Calle Chacaltana,Centro de Distribución,Punto de Entrega,-12.220039473841044,-76.96309638100912,-12.094091227402345,-77.09327969051886,48:19,25.56,66.08
Calle Dos de Mayo,Av. Nicolás Arriola,Centro de Distribución,Punto de Entrega,-12.448040769501356,-77.00149678397155,-12.280422665153479,-77.12297071992049,24:03,15.31,36.61
Calle Zorritos,Av. La Paz,Centro de Distribución,Punto de Entrega,-12.046864717953493,-77.15774804280917,-12.078159470034919,-77.15683308604565,45:54,14.65,48.96
Calle Talara,Calle Colón,Centro de Distribución,Punto de Entrega,-12.334877250238385,-77.0582728131896,-12.37561832503866,-77.1227617557791,13:31,9.6,23.49
Av. Pershing,Av. Parque Norte,Centro de Distribución,Punto de Entrega,-11.938756587016929,-77.10172448470003,-12.265332014521459,-77.21657911288628,7:11,2.93,8.48
Calle Chiclayo,Calle Domingo Orué,Centro de Distribución,Punto de Entrega,-12.415681235234999,-77.20358641197092,-12.271107812237393,-77.19758200537234,112:53,46.6,99.16
Av. Raúl Ferrero,Av. La Marina,Punto de Entrega,Centro de Distribución,-11.839536621049945,-77.13185878418616,-12.013086532964833,-77.2616797287341,85:41,62.72,92.86
Av. San Felipe,Calle Diego de Almagro,Punto de Entrega,Punto de Entrega,-12.141258916815595,-77.10915969024033,-12.009109751100468,-76.77187858013056,80:47,49.93,108.26
Av. Colonial,Calle Mariano Carranza,Centro de Distribución,Punto de Entrega,-11.704571912892776,-77.0509734867741,-12.27676257232935,-76.780182139206,36:53,21.02,34.15
Calle Ignacio Merino,Av. Aramburú,Punto de Entrega,Punto de Entrega,-12.192552602034715,-77.10534225637772,-12.347473275598096,-77.2034210799062,109:38,83.93,168.94
Av. Faucett,Av. Central,Punto de Entrega,Punto de Entrega,-11.92907013189109,-77.11807075078777,-11.991136189435684,-77.16077147738129,104:38,56.07,122.23
Calle Gerardo Unger,Calle José Galvez,Centro de Distribución,Punto de Entrega,-12.095139153195738,-77.13878619390019,-12.378553727642846,-76.93021933734452,94:27,32.82,63.1
Av. Raúl Ferrero,Calle Colina,Centro de Distribución,Punto de Entrega,-12.477543980763608,-77.27503927773877,-11.724398535921933,-76.76917633238511,104:08,42.78,69.28
Av. Panamericana Norte,Av. César Vallejo,Centro de Distribución,Punto de Entrega,-12.287618144061703,-76.80988996307674,-12.294938740607904,-77.1467789508042,99:29,28.47,56.27
Calle Las Magnolias,Calle Dos de Mayo,Punto de Entrega,Centro de Distribución,-11.993257366000938,-76.85366773058952,-11.786998556996885,-76.81604746651637,117:48,63.5,172.75
Av. San Juan,Av. Argentina,Centro de Distribución,Punto de Entrega,-12.128732829709197,-76.95137527145805,-12.436250220497149,-77.03916924693677,112:46,33.43,66.49
Av. Alfonso Ugarte,Av. Garcilaso de la Vega,Centro de Distribución,Punto de Entrega,-12.256675711016248,-77.17568526217907,-12.212084772499948,-76.70648519340287,65:38,17.14,47.85
Calle Ignacio Merino,Av. Paseo de la República,Centro de Distribución,Punto de Entrega,-11.789465948475247,-77.057652196648,-11.956539094670305,-76.80355553115405,112:54,62.61,151.11
Av. Benavides,Av. El Ejercito,Centro de Distribución,Punto de Entrega,-11.820813743944338,-77.1992618986452,-12.080397540505299,-77.0887144396281,90:40,71.96,88.25
Av. Alfonso Ugarte,Calle Huancavelica,Punto de Entrega,Punto de Entrega,-11.875362090246213,-77.12965505057335,-11.96465577923214,-77.11438872598058,16:30,5.7,13.82
Calle Fernando Faura,Av. El Sol,Punto de Entrega,Centro de Distribución,-12.393640578915877,-77.27758539232764,-12.026073835881498,-76.72760183795276,80:41,28.03,76.79
Av. Brasil,Calle Berlín,Centro de Distribución,Punto de Entrega,-11.935900971912352,-77.24644851557647,-11.81906359366585,-77.10903191177023,38:30,13.62,40.03
