Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Camino San Juan de Lurigancho 497,Calle Callao 368,Centro de Distribución,Punto de Entrega,-11.852354146331457,-76.95740573370563,-12.082380025028764,-77.06119510941578,52:00,13.81,27.54
Calle Gerardo Unger,Pasaje San Juan de Lurigancho 399,Punto de Entrega,Centro de Distribución,-11.961896095110898,-76.95311518141922,-12.160963921543239,-76.93479938611085,110:41,88.32,124.02
Diagonal San Juan de Miraflores 85,Ctra. San Luis 363,Punto de Entrega,Punto de Entrega,-12.050688824413191,-76.94151177186575,-11.982413164201649,-77.18426820324008,118:45,88.8,153.83
Paseo La Victoria 245,Ctra. San Luis 121,Punto de Entrega,Punto de Entrega,-12.087485147319564,-76.9858847405316,-12.112870844663114,-77.07516635214004,21:08,5.29,17.46
Jr. Santa Rosa 279,Calle San Martín 454,Punto de Entrega,Centro de Distribución,-12.164728901525564,-77.12933371588872,-12.113648284399945,-76.96564212135414,112:03,37.66,46.55
Calle Mendoza 341,Bulevar San Miguel 116,Centro de Distribución,Punto de Entrega,-12.100453249147805,-76.96350893272444,-12.012138298066516,-76.9183224217405,73:06,51.04,80.57
Pasaje Barranco 482,Diagonal San Juan de Miraflores 166,Centro de Distribución,Punto de Entrega,-11.80661853447445,-77.19203574233838,-11.893867918848446,-77.11778786728648,46:22,8.41,35.34
Jr. Angamos 355,Ctra. Santa Rosa 332,Centro de Distribución,Punto de Entrega,-11.954921676538335,-76.88751570311062,-11.825003956556424,-77.01683380570923,114:33,25.13,85.2
Ruta San Luis 123,Bulevar San Juan de Miraflores 140,Centro de Distribución,Punto de Entrega,-11.955739146186358,-77.14100773239063,-11.968500215317018,-77.00748719367982,38:28,6.98,25.06
Ruta Granados 240,Bulevar Granados 45,Centro de Distribución,Punto de Entrega,-11.817283502438343,-77.01014926836667,-11.920870931936953,-76.94419188900932,16:18,6.71,20.89
Av. Rímac 12,Ctra. San Miguel 237,Centro de Distribución,Punto de Entrega,-11.852443387930698,-76.92337659605265,-11.8604773669538,-77.01163999001204,97:27,32.8,64.84
Diagonal Universitaria 352,Calle Santa María 344,Centro de Distribución,Punto de Entrega,-11.933702246507485,-77.08674440413296,-12.019361791577387,-77.03258811825444,93:21,53.66,148.0
Paseo Santa María 80,Calle Villa El Salvador 377,Centro de Distribución,Punto de Entrega,-11.976629094672775,-77.09477146030403,-12.041094241353715,-76.97533079557385,118:16,58.51,98.32
Camino Cercado 322,Calle Gonzales Prada,Punto de Entrega,Centro de Distribución,-12.155746162548585,-77.10507866719425,-12.162158629402231,-77.18781876081343,62:12,41.31,91.8
Bulevar Jesús María 19,Av. Los Álamos,Centro de Distribución,Punto de Entrega,-12.117639222022325,-76.8386413123849,-12.172055268311418,-76.81905367282242,12:30,7.66,15.56
Paseo Carabayllo 129,Diagonal Santa Rosa 408,Punto de Entrega,Punto de Entrega,-11.805418587413007,-76.81107798216058,-11.834345911538431,-76.81592306926684,7:17,3.65,14.4
Ctra. La Molina 406,Paseo San Martín 71,Punto de Entrega,Centro de Distribución,-11.883943448734547,-76.99264276933769,-11.998327052710874,-76.86967999278585,106:11,48.52,133.03
Jr. de la Unión,Jr. Arequipa 202,Punto de Entrega,Punto de Entrega,-11.867861541181401,-76.81145712714839,-12.170032424657922,-76.8476477303988,58:53,23.13,74.41
Bulevar Comas 364,Av. San Borja 76,Centro de Distribución,Punto de Entrega,-12.057755796332678,-76.96939838323023,-11.914884985154712,-77.19541102641038,113:24,86.26,109.15
Jr. San Bartolo 360,Ruta Benavides 337,Centro de Distribución,Punto de Entrega,-11.82709697376076,-77.05078207737638,-11.875466240177905,-76.91988801305067,30:40,10.08,26.13
Paseo Ate 467,Diagonal Villa María del Triunfo 77,Centro de Distribución,Punto de Entrega,-11.831861683782252,-77.06712940080133,-11.97769778917351,-76.96477536168396,50:39,8.82,29.06
Diagonal San Juan de Miraflores 288,Jr. San Borja 178,Punto de Entrega,Centro de Distribución,-12.115148882413541,-77.13108694762076,-11.82363526656842,-76.91293919711447,111:14,22.51,102.37
Ctra. San Borja 252,Ruta Mendoza 271,Punto de Entrega,Centro de Distribución,-12.040135786956608,-76.85212265888697,-12.178178314963164,-76.96204874190782,38:06,12.2,24.47
Ruta Brasil 358,Paseo Angamos 339,Punto de Entrega,Centro de Distribución,-12.053666757540832,-77.1958373658539,-12.163331491691634,-76.92155507695678,113:45,59.42,157.19
Jr. Chorrillos 412,Ruta La Marina 166,Punto de Entrega,Centro de Distribución,-11.951920553285385,-77.01391717698567,-11.882950273567474,-76.81152654539231,79:15,37.76,57.75
Ruta La Paz 53,Camino La Marina 198,Punto de Entrega,Centro de Distribución,-11.874172426002112,-77.06059612863616,-12.184276527158937,-76.88117215347383,32:22,6.41,20.52
Av. Carabayllo 162,Paseo Angamos 247,Punto de Entrega,Punto de Entrega,-11.951422231083747,-76.82832391892345,-11.972182912496667,-76.94021683512733,79:26,58.31,91.7
Calle San Bartolo 73,Camino El Agustino 467,Punto de Entrega,Punto de Entrega,-12.135537510573025,-76.8227577099601,-11.866460197319142,-76.92287160884261,12:16,2.27,14.04
Bulevar Mendoza 338,Ctra. Callao 13,Punto de Entrega,Centro de Distribución,-11.872309709838001,-77.09654346692328,-11.852287525444375,-77.0080309827124,102:16,26.47,82.97
Paseo Carabayllo 129,Calle Los Cedros,Punto de Entrega,Punto de Entrega,-12.17109347394661,-76.92223351469245,-11.944243581737824,-76.80637891100262,50:47,33.25,56.67
Camino La Molina 88,Calle La Paz 28,Centro de Distribución,Punto de Entrega,-12.134949448018016,-77.16836688816971,-12.087489982565314,-76.84001667688209,80:14,62.34,92.04
Ctra. Puente Piedra 11,Pasaje Villa El Salvador 257,Centro de Distribución,Punto de Entrega,-11.920553431204134,-77.15036708628955,-12.109014738980713,-76.92246109004219,43:22,8.66,18.06
Bulevar Jesús María 366,Ctra. Barranco 13,Punto de Entrega,Punto de Entrega,-11.884126010676898,-76.89260753217023,-12.06368989304683,-77.08831284207437,113:32,33.41,88.6
Ruta Miraflores 440,Calle Bartolomé Herrera,Punto de Entrega,Punto de Entrega,-11.856749950888739,-77.02252228802692,-11.899593891665868,-76.81559484780094,74:55,21.97,31.95
Paseo Arequipa 10,Av. Dueñas,Punto de Entrega,Punto de Entrega,-12.172484240790318,-76.96030987260265,-12.102281814087247,-77.03018635213662,27:27,16.24,35.15
Diagonal Arequipa 233,Camino Miraflores 472,Centro de Distribución,Punto de Entrega,-11.882375984203875,-76.95181033442455,-11.925624957997412,-76.92098753694117,41:12,14.35,29.67
Pasaje Surco 3,Calle Rodríguez de Mendoza,Punto de Entrega,Centro de Distribución,-12.10107737034966,-77.17679816534289,-11.9190683125046,-77.02915106046817,79:00,45.1,124.07
Jr. Santa Rosa 225,Camino Miraflores 472,Centro de Distribución,Punto de Entrega,-11.895788585778206,-77.13316753311632,-12.187360751398913,-77.18942929811318,18:56,11.29,18.32
Ctra. Pucusana 486,Jr. Santa Anita 228,Centro de Distribución,Punto de Entrega,-11.968257759564562,-77.04645923857889,-12.101652722197423,-76.9993189644756,76:32,16.86,52.97
Ruta Comas 19,Ctra. Arequipa 126,Centro de Distribución,Punto de Entrega,-11.988776161175696,-77.0069763395516,-11.831851177878933,-76.86832361614265,56:37,23.87,36.49
Ruta Carabayllo 331,Ruta La Molina 484,Punto de Entrega,Punto de Entrega,-11.824602149122304,-77.15276987758017,-12.097056353256368,-76.87801806365303,58:07,33.78,48.79
Camino Barranco 3,Ctra. Jesús María 326,Punto de Entrega,Punto de Entrega,-12.066344986202356,-76.97388479425446,-11.846141295498695,-76.8071772331114,77:00,19.19,51.38
Calle Barranco 283,Paseo Brasil 291,Punto de Entrega,Punto de Entrega,-12.164861750594335,-76.93905881058481,-12.058552690462617,-76.88376330866538,32:01,17.24,33.65
Av. Colón 54,Ctra. Benavides 320,Centro de Distribución,Punto de Entrega,-12.031526985308819,-76.86288878751319,-12.163577075305179,-77.1811962595542,41:55,27.16,42.17
Calle Manuel Tovar,Ctra. San Martín 6,Punto de Entrega,Punto de Entrega,-12.110692682512427,-77.06126254689313,-11.889409530682874,-76.86401426004369,29:48,23.28,61.37
Paseo Carabayllo 233,Camino Granados 45,Punto de Entrega,Centro de Distribución,-11.805215885766454,-76.8714754045381,-12.172681042666781,-77.15321656634015,70:10,31.28,44.53
Ruta La Molina 484,Paseo Pueblo Libre 280,Punto de Entrega,Punto de Entrega,-11.969448241776725,-76.8620795960323,-12.135981797222628,-76.82320301509898,44:15,9.78,28.7
Camino San Miguel 28,Diagonal Puente Piedra 367,Punto de Entrega,Punto de Entrega,-12.017457535120192,-76.90011880892764,-11.94902226687012,-77.02020869630455,51:13,27.41,48.94
Jr. Puente Piedra 8,Calle La Punta 431,Centro de Distribución,Punto de Entrega,-12.164229429458583,-76.98030305328236,-12.00434873398314,-76.85430007343153,36:46,15.42,33.85
Av. República de Panamá,Av. Guardia Civil,Punto de Entrega,Punto de Entrega,-12.1316958992731,-77.08866338945016,-11.964801100677994,-77.01170356569355,111:50,45.98,103.72
Calle Arequipa 255,Calle Enrique Palacios,Punto de Entrega,Centro de Distribución,-12.144408926158494,-77.02431006146635,-11.806542639501286,-76.90035896368042,70:10,39.31,67.37
Diagonal Santa Lucía 26,Paseo Chorrillos 88,Punto de Entrega,Centro de Distribución,-11.985559533495268,-77.14351888590767,-11.932717840858242,-76.9172507575237,67:32,23.17,42.85
Pasaje Brasil 31,Pasaje Pachacamac 382,Punto de Entrega,Punto de Entrega,-11.925456074425046,-76.90221879911273,-11.87992640831049,-76.9078203683904,35:36,16.13,34.04
Pasaje Vargas 463,Bulevar Pucusana 265,Punto de Entrega,Punto de Entrega,-12.075901673135888,-76.8946235424553,-12.180994668650317,-77.08618952346143,93:36,73.53,88.41
Ctra. Pueblo Libre 127,Calle Ate 14,Punto de Entrega,Centro de Distribución,-12.083988157199386,-76.98028531602431,-12.0494417579884,-76.93510576829418,98:30,67.41,165.42
Ruta San Luis 148,Jr. San Martín 14,Centro de Distribución,Punto de Entrega,-12.083005419788943,-76.94556666400007,-11.809788280017404,-76.9249737042368,102:08,17.04,39.71
Diagonal San Juan de Miraflores 288,Jr. Olaya 424,Punto de Entrega,Centro de Distribución,-12.116953151917519,-77.02560622200961,-12.109877284799747,-77.08924037365347,5:25,3.64,9.85
Pasaje Villa María del Triunfo 392,Av. Guardia Civil Norte,Punto de Entrega,Centro de Distribución,-11.954294053594632,-77.15930371709436,-11.807033345154457,-76.99413415352353,11:11,5.81,12.69
Pasaje Santa Rosa 100,Bulevar La Marina 342,Centro de Distribución,Punto de Entrega,-12.182415933404492,-76.89989105824449,-12.06942352066894,-76.8386008797513,97:36,75.43,100.76
Ctra. José Pardo 434,Calle Miroquesada,Punto de Entrega,Centro de Distribución,-12.04710144900798,-77.16970718996858,-11.866092652972412,-76.93823355333707,45:10,36.02,64.34
Calle San Martín,Pasaje Vargas 463,Punto de Entrega,Centro de Distribución,-11.876543198618359,-77.0313030995034,-11.851377792334503,-77.16713691903975,88:18,46.76,46.05
Camino Rímac 440,Calle José Balta,Punto de Entrega,Punto de Entrega,-11.949496305483807,-77.11317129509801,-11.95239550709776,-76.8025897897832,93:27,65.42,108.37
Av. Guardia Civil Norte,Bulevar Sucre 60,Centro de Distribución,Punto de Entrega,-12.098573748362751,-76.90597610850372,-11.996736730098286,-77.089720107443,89:39,35.66,81.64
Ruta San Borja 232,Pasaje Mendoza 464,Centro de Distribución,Punto de Entrega,-11.866282561093081,-77.15606562379905,-11.947693547152015,-77.04408754281818,44:24,18.06,53.41
Ctra. Arequipa 485,Calle Amazonas,Punto de Entrega,Punto de Entrega,-11.831991645716064,-77.02844255683307,-11.905871437710495,-77.06107286017183,83:46,45.44,52.88
Ruta San Isidro 127,Calle La Punta 50,Punto de Entrega,Centro de Distribución,-11.856838387374701,-76.87130238125776,-12.000318855874529,-77.08845092726668,52:08,17.61,45.47
Ruta La Punta 151,Ctra. La Punta 65,Centro de Distribución,Punto de Entrega,-12.07480149616445,-77.15156712157881,-11.861315905009933,-77.14469961584443,11:05,6.07,15.71
Av. Santa Anita 116,Camino Santa María 285,Centro de Distribución,Punto de Entrega,-11.913190033507597,-76.9569297067652,-11.89276220512294,-77.08233848381826,82:45,31.58,62.86
Diagonal Jesús María 342,Calle Fernando Faura,Centro de Distribución,Punto de Entrega,-12.034430022434425,-77.16271747644397,-11.864352739897058,-77.08110525248101,65:30,25.76,69.03
Ruta San Juan 67,Paseo San Juan 246,Punto de Entrega,Centro de Distribución,-11.943568564474532,-77.10016136378819,-12.004874661507973,-76.98588466626228,75:48,36.3,73.39
Paseo San Martín 71,Jr. Olaya 315,Punto de Entrega,Centro de Distribución,-12.047139339958008,-76.87355191010245,-12.041999909140753,-77.18265174425159,15:01,4.69,14.06
Av. Guardia Civil Norte,Camino Villa El Salvador 139,Centro de Distribución,Punto de Entrega,-11.87491252927002,-76.89422218046812,-11.876647574721574,-76.86952021594162,53:37,22.02,46.76
Ctra. Benavides 320,Ctra. Santa Lucía 147,Centro de Distribución,Punto de Entrega,-12.045487901422932,-77.12047252205471,-11.913062792821824,-76.9832708146293,76:42,14.78,42.51
Jr. Surco 113,Calle Ate 357,Centro de Distribución,Punto de Entrega,-12.10327977425918,-77.07706650676393,-12.133382231646811,-76.85125649672996,26:56,13.65,29.98
Paseo Santa Lucía 103,Bulevar Benavides 447,Centro de Distribución,Punto de Entrega,-11.971068826905281,-76.80782521960717,-11.8002728441138,-76.902948212332,36:01,22.6,34.35
Av. Nicolás Arriola,Ruta La Victoria 246,Centro de Distribución,Punto de Entrega,-12.062395302343448,-76.84256605155592,-12.060537505746659,-76.90931776327955,23:18,5.84,20.24
Pasaje Lurín 31,Diagonal Surco 202,Centro de Distribución,Punto de Entrega,-11.87832111379134,-77.04990892315755,-11.949558592776755,-77.0819788323266,99:59,69.95,175.94
Av. San Juan de Miraflores 431,Paseo Miraflores 24,Punto de Entrega,Centro de Distribución,-12.124009289380673,-77.16903235573227,-11.96735243686135,-77.05496341939164,72:17,22.03,61.44
Ruta San Borja 146,Av. Pueblo Libre 10,Centro de Distribución,Punto de Entrega,-12.177405181124675,-77.16443461469237,-11.836756623771103,-77.0992868790606,107:45,43.58,90.56
Jr. Surco 165,Jr. Callao 107,Centro de Distribución,Punto de Entrega,-11.901390641243516,-77.02141999832794,-11.971737169621576,-76.80850093769138,63:43,46.12,89.18
Calle Los Castaños,Diagonal San Juan de Miraflores 87,Punto de Entrega,Centro de Distribución,-12.191867811916095,-76.98885779373892,-11.910802275030775,-77.01723593825126,79:16,34.54,87.75
Ctra. La Victoria 254,Paseo Carabayllo 268,Punto de Entrega,Centro de Distribución,-12.032329803784627,-76.86363309244634,-12.064818378941318,-76.89633943626214,53:30,9.99,20.31
Calle Zorritos,Paseo San Martín 71,Centro de Distribución,Punto de Entrega,-11.937236326474704,-76.9608197126479,-11.922315243929054,-77.07512308462326,112:29,85.5,131.11
Calle Lord Cochrane,Pasaje Jesús María 380,Centro de Distribución,Punto de Entrega,-11.881985992358132,-76.83758549533431,-12.173154577594602,-76.80619967370876,21:25,12.91,28.7
Av. Comas 359,Camino Santa Anita 470,Punto de Entrega,Punto de Entrega,-11.902476359516687,-76.89241479674945,-12.151716895347544,-77.04389950659501,36:06,10.06,24.55
Jr. Arequipa 322,Av. Chorrillos 94,Centro de Distribución,Punto de Entrega,-11.83546795755349,-77.05234173701179,-11.907540129455537,-76.91881933913888,106:45,45.96,74.28
Ctra. Santa Lucía 465,Paseo Santa Anita 447,Centro de Distribución,Punto de Entrega,-12.078432098791916,-76.80271816487182,-11.944899232203591,-77.17459273635207,45:39,13.22,35.18
Av. José Pardo 380,Pasaje La Marina 276,Centro de Distribución,Punto de Entrega,-11.858727047615545,-77.00949924458516,-12.049682625173268,-76.86025641747663,16:37,9.15,18.07
Ctra. La Molina 406,Jr. Mendoza 462,Punto de Entrega,Centro de Distribución,-12.075949359365836,-76.86023499304292,-12.119224283659477,-77.19048721402206,12:00,5.46,16.89
Ctra. Las Flores 209,Camino Surco 257,Punto de Entrega,Centro de Distribución,-11.8105080374812,-76.88214640333821,-12.120798722581048,-76.84324511008582,78:50,16.77,62.87
Av. Santa Anita 116,Ruta Pachacamac 244,Centro de Distribución,Punto de Entrega,-12.147437983991576,-77.00333775967405,-12.016925898902796,-77.15621146970392,97:59,41.97,93.0
Ruta San Martín 337,Bulevar Arequipa 460,Punto de Entrega,Centro de Distribución,-11.963209798757129,-77.15357543451677,-12.063107619613323,-77.05859574662573,48:37,19.01,34.28
Ruta Angamos 470,Ruta San Borja 232,Centro de Distribución,Punto de Entrega,-12.106824899375829,-76.8953124955889,-11.978061245908462,-76.9638873166962,109:25,80.15,161.68
Camino Arequipa 139,Ruta La Paz 35,Punto de Entrega,Punto de Entrega,-12.026696785509746,-77.16898772986443,-11.806431064133792,-77.08499770095025,89:24,69.68,153.75
Paseo Las Flores 398,Jr. Universitaria 426,Centro de Distribución,Punto de Entrega,-11.906287467160334,-77.12535304967531,-11.866376544392917,-77.12280752420314,45:23,18.76,56.66
Camino Puente Piedra 164,Jr. Granados 102,Punto de Entrega,Centro de Distribución,-11.943555771605896,-76.86998871454978,-11.831308718145731,-77.11126064075019,36:12,7.46,27.15
Av. El Sol 251,Calle Miraflores 408,Punto de Entrega,Punto de Entrega,-11.974547797419897,-76.80492625573713,-12.020542269133022,-77.1450130699304,37:57,21.71,47.63
Ruta San Luis 365,Ruta Pachacamac 244,Centro de Distribución,Punto de Entrega,-11.882299508014906,-77.0048601573771,-12.093242122319678,-76.89347441074605,49:40,31.35,67.35
Calle Diego de Almagro,Paseo Santa Anita 111,Punto de Entrega,Punto de Entrega,-11.917111269123724,-77.18946157270118,-12.130540560395914,-77.16288726030321,17:45,12.47,36.13
Calle Loreto,Pasaje Miraflores 120,Punto de Entrega,Punto de Entrega,-11.834121866981981,-77.04256167753753,-12.142692020720641,-77.18823470572082,34:49,16.69,24.02
Paseo Ate 287,Calle Universitaria 134,Punto de Entrega,Punto de Entrega,-11.84848864827401,-77.18254472287755,-12.029292026732257,-76.85097296633062,27:19,8.72,26.88
